"","year","month","week","jday","date","zone","metric","tempC"
"2284",2022,10,42,294,2022-10-21,"high","mean",14.8638888888889
"2285",2022,10,42,294,2022-10-21,"high","max",19.4
"2286",2022,10,42,294,2022-10-21,"high","min",12.7
"2287",2022,10,42,294,2022-10-21,"mid","mean",14.6541666666667
"2288",2022,10,42,294,2022-10-21,"mid","max",15.1
"2289",2022,10,42,294,2022-10-21,"mid","min",14.1
"2290",2022,10,43,295,2022-10-22,"high","mean",15.1805555555556
"2291",2022,10,43,295,2022-10-22,"high","max",20.7
"2292",2022,10,43,295,2022-10-22,"high","min",12.7
"2293",2022,10,43,295,2022-10-22,"mid","mean",14.6527777777778
"2294",2022,10,43,295,2022-10-22,"mid","max",15.4
"2295",2022,10,43,295,2022-10-22,"mid","min",13.5
"2296",2022,10,43,296,2022-10-23,"high","mean",13.8173611111111
"2297",2022,10,43,296,2022-10-23,"high","max",19.7
"2298",2022,10,43,296,2022-10-23,"high","min",7.9
"2299",2022,10,43,296,2022-10-23,"mid","mean",14.2458333333333
"2300",2022,10,43,296,2022-10-23,"mid","max",15
"2301",2022,10,43,296,2022-10-23,"mid","min",13.7
"2302",2022,10,43,297,2022-10-24,"high","mean",13.6708333333333
"2303",2022,10,43,297,2022-10-24,"high","max",21.9
"2304",2022,10,43,297,2022-10-24,"high","min",6.6
"2305",2022,10,43,297,2022-10-24,"mid","mean",14.3986111111111
"2306",2022,10,43,297,2022-10-24,"mid","max",15.9
"2307",2022,10,43,297,2022-10-24,"mid","min",13.6
"2308",2022,10,43,298,2022-10-25,"high","mean",14.2979166666667
"2309",2022,10,43,298,2022-10-25,"high","max",21.4
"2310",2022,10,43,298,2022-10-25,"high","min",10.2
"2311",2022,10,43,298,2022-10-25,"mid","mean",14.6694444444444
"2312",2022,10,43,298,2022-10-25,"mid","max",16.2
"2313",2022,10,43,298,2022-10-25,"mid","min",12.4
"2314",2022,10,43,299,2022-10-26,"mid","mean",NA
"2315",2022,10,43,299,2022-10-26,"mid","max",NA
"2316",2022,10,43,299,2022-10-26,"mid","min",NA
"2317",2022,10,43,300,2022-10-27,"mid","mean",13.8347222222222
"2318",2022,10,43,300,2022-10-27,"mid","max",14.8
"2319",2022,10,43,300,2022-10-27,"mid","min",11.4
"2320",2022,10,43,301,2022-10-28,"mid","mean",13.5104166666667
"2321",2022,10,43,301,2022-10-28,"mid","max",14.8
"2322",2022,10,43,301,2022-10-28,"mid","min",10.3
"2323",2022,10,44,302,2022-10-29,"mid","mean",13.4541666666667
"2324",2022,10,44,302,2022-10-29,"mid","max",14.6
"2325",2022,10,44,302,2022-10-29,"mid","min",10.9
"2326",2022,10,44,303,2022-10-30,"mid","mean",13.775
"2327",2022,10,44,303,2022-10-30,"mid","max",14.4
"2328",2022,10,44,303,2022-10-30,"mid","min",12.7
"2329",2022,10,44,304,2022-10-31,"mid","mean",13.4111111111111
"2330",2022,10,44,304,2022-10-31,"mid","max",14.2
"2331",2022,10,44,304,2022-10-31,"mid","min",12.2
"2332",2022,11,44,305,2022-11-01,"mid","mean",13.0791666666667
"2333",2022,11,44,305,2022-11-01,"mid","max",13.8
"2334",2022,11,44,305,2022-11-01,"mid","min",11.6
"2335",2022,11,44,306,2022-11-02,"mid","mean",12.5291666666667
"2336",2022,11,44,306,2022-11-02,"mid","max",13.4
"2337",2022,11,44,306,2022-11-02,"mid","min",10.1
"2338",2022,11,44,307,2022-11-03,"mid","mean",12.4930555555556
"2339",2022,11,44,307,2022-11-03,"mid","max",14
"2340",2022,11,44,307,2022-11-03,"mid","min",9.7
"2341",2022,11,44,308,2022-11-04,"mid","mean",12.6854166666667
"2342",2022,11,44,308,2022-11-04,"mid","max",17
"2343",2022,11,44,308,2022-11-04,"mid","min",8.8
"2344",2022,11,45,309,2022-11-05,"mid","mean",13.5048611111111
"2345",2022,11,45,309,2022-11-05,"mid","max",18.1
"2346",2022,11,45,309,2022-11-05,"mid","min",11.4
"2347",2022,11,45,310,2022-11-06,"mid","mean",13.5784722222222
"2348",2022,11,45,310,2022-11-06,"mid","max",15.9
"2349",2022,11,45,310,2022-11-06,"mid","min",13.1
"2350",2022,11,45,311,2022-11-07,"mid","mean",13.1402777777778
"2351",2022,11,45,311,2022-11-07,"mid","max",14.2
"2352",2022,11,45,311,2022-11-07,"mid","min",12.4
"2353",2022,11,45,312,2022-11-08,"mid","mean",12.6354166666667
"2354",2022,11,45,312,2022-11-08,"mid","max",13.3
"2355",2022,11,45,312,2022-11-08,"mid","min",11.2
"2356",2022,11,45,313,2022-11-09,"mid","mean",12.8013888888889
"2357",2022,11,45,313,2022-11-09,"mid","max",13.6
"2358",2022,11,45,313,2022-11-09,"mid","min",10
"2359",2022,11,45,314,2022-11-10,"mid","mean",12.6951388888889
"2360",2022,11,45,314,2022-11-10,"mid","max",13.7
"2361",2022,11,45,314,2022-11-10,"mid","min",10.6
"2362",2022,11,45,315,2022-11-11,"mid","mean",12.3506944444444
"2363",2022,11,45,315,2022-11-11,"mid","max",14.1
"2364",2022,11,45,315,2022-11-11,"mid","min",9.5
"2365",2022,11,46,316,2022-11-12,"mid","mean",12.2326388888889
"2366",2022,11,46,316,2022-11-12,"mid","max",13.8
"2367",2022,11,46,316,2022-11-12,"mid","min",9.6
"2368",2022,11,46,317,2022-11-13,"mid","mean",12.4284722222222
"2369",2022,11,46,317,2022-11-13,"mid","max",13.4
"2370",2022,11,46,317,2022-11-13,"mid","min",10.3
"2371",2022,11,46,318,2022-11-14,"mid","mean",12.2958333333333
"2372",2022,11,46,318,2022-11-14,"mid","max",13.3
"2373",2022,11,46,318,2022-11-14,"mid","min",9.1
"2374",2022,11,46,319,2022-11-15,"mid","mean",12.4361111111111
"2375",2022,11,46,319,2022-11-15,"mid","max",13.4
"2376",2022,11,46,319,2022-11-15,"mid","min",9.4
"2377",2022,11,46,320,2022-11-16,"mid","mean",12.1847222222222
"2378",2022,11,46,320,2022-11-16,"mid","max",13.7
"2379",2022,11,46,320,2022-11-16,"mid","min",8.7
"2380",2022,11,46,321,2022-11-17,"mid","mean",11.7909722222222
"2381",2022,11,46,321,2022-11-17,"mid","max",13.2
"2382",2022,11,46,321,2022-11-17,"mid","min",8.5
"2383",2022,11,46,322,2022-11-18,"mid","mean",12.0715277777778
"2384",2022,11,46,322,2022-11-18,"mid","max",13
"2385",2022,11,46,322,2022-11-18,"mid","min",9.8
"2386",2022,11,47,323,2022-11-19,"mid","mean",11.9777777777778
"2387",2022,11,47,323,2022-11-19,"mid","max",13.4
"2388",2022,11,47,323,2022-11-19,"mid","min",9.5
