depth_m,serial,time,temp,file_i
-0.5,049B 7D00 000D 0A,2024-05-03T16:33:30Z,14.6,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:33:50Z,14.6,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:34:10Z,14.6,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:34:30Z,14.6,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:34:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:35:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:35:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:35:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:36:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:36:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:36:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:37:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:37:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:37:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:38:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:38:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:38:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:39:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:39:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:39:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:40:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:40:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:40:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:41:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:41:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:41:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:42:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:42:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:42:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:43:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:43:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:43:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:44:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:44:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:44:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:45:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:45:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:45:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:46:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:46:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:46:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:47:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:47:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:47:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:48:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:48:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:48:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:49:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:49:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:49:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:50:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:50:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:50:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:51:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:51:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:51:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:52:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:52:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:52:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:53:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:53:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:53:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:54:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:54:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:54:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:55:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:55:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:55:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:56:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:56:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:56:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:57:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:57:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:57:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:58:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:58:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:58:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:59:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:59:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T16:59:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:00:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:00:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:00:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:01:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:01:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:01:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:02:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:02:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:02:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:03:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:03:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:03:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:04:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:04:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:04:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:05:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:05:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:05:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:06:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:06:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:06:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:07:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:07:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:07:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:08:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:08:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:08:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:09:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:09:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:09:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:10:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:10:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:10:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:11:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:11:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:11:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:12:10Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:12:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:12:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:13:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:13:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:13:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:14:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:14:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:14:50Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:15:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:15:30Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:15:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:16:10Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:16:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:16:50Z,14.6,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:17:10Z,14.6,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:17:30Z,14.7,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:17:50Z,14.8,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:18:10Z,14.9,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:18:30Z,15.1,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:18:50Z,15.2,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:19:10Z,15.4,8
-0.5,049B 7D00 000D 0A,2024-05-03T17:19:30Z,15.4,8
0.5,0441 F100 3817 08,2024-05-03T16:25:49Z,NA,4
0.5,0441 F100 3817 08,2024-05-03T16:26:09Z,17,4
0.5,0441 F100 3817 08,2024-05-03T16:26:29Z,17,4
0.5,0441 F100 3817 08,2024-05-03T16:26:49Z,17,4
0.5,0441 F100 3817 08,2024-05-03T16:27:09Z,16.9,4
0.5,0441 F100 3817 08,2024-05-03T16:27:29Z,16.9,4
0.5,0441 F100 3817 08,2024-05-03T16:27:49Z,16.9,4
0.5,0441 F100 3817 08,2024-05-03T16:28:09Z,16.9,4
0.5,0441 F100 3817 08,2024-05-03T16:28:29Z,16.9,4
0.5,0441 F100 3817 08,2024-05-03T16:28:49Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:29:09Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:29:29Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:29:49Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:30:09Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:30:29Z,16.9,4
0.5,0441 F100 3817 08,2024-05-03T16:30:49Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:31:09Z,16.8,4
0.5,0441 F100 3817 08,2024-05-03T16:31:29Z,16.7,4
0.5,0441 F100 3817 08,2024-05-03T16:31:49Z,16.7,4
0.5,0441 F100 3817 08,2024-05-03T16:32:09Z,16.6,4
0.5,0441 F100 3817 08,2024-05-03T16:32:29Z,16.6,4
0.5,0441 F100 3817 08,2024-05-03T16:32:49Z,16.5,4
0.5,0441 F100 3817 08,2024-05-03T16:33:09Z,16.4,4
0.5,0441 F100 3817 08,2024-05-03T16:33:29Z,16.4,4
0.5,0441 F100 3817 08,2024-05-03T16:33:49Z,16.3,4
0.5,0441 F100 3817 08,2024-05-03T16:34:09Z,16.3,4
0.5,0441 F100 3817 08,2024-05-03T16:34:29Z,16.3,4
0.5,0441 F100 3817 08,2024-05-03T16:34:49Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T16:35:09Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T16:35:29Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T16:35:49Z,16,4
0.5,0441 F100 3817 08,2024-05-03T16:36:09Z,16,4
0.5,0441 F100 3817 08,2024-05-03T16:36:29Z,16,4
0.5,0441 F100 3817 08,2024-05-03T16:36:49Z,16,4
0.5,0441 F100 3817 08,2024-05-03T16:37:09Z,16,4
0.5,0441 F100 3817 08,2024-05-03T16:37:29Z,16,4
0.5,0441 F100 3817 08,2024-05-03T16:37:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:38:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:38:29Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:38:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:39:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:39:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:39:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:40:09Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:40:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:40:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:41:09Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:41:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:41:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:42:09Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:42:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:42:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:43:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:43:29Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:43:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:44:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:44:29Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:44:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:45:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:45:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:45:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:46:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T16:46:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:46:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:47:09Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:47:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:47:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:48:09Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T16:48:29Z,15.7,4
0.5,0441 F100 3817 08,2024-05-03T16:48:49Z,15.7,4
0.5,0441 F100 3817 08,2024-05-03T16:49:09Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T16:49:29Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T16:49:49Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T16:50:09Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T16:50:29Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T16:50:49Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T16:51:09Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T16:51:29Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:51:49Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T16:52:09Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:52:29Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:52:49Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:53:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:53:29Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:53:49Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:54:09Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:54:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:54:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:55:09Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:55:29Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T16:55:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:56:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:56:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:56:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:57:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:57:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:57:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:58:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:58:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:58:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:59:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:59:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T16:59:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T17:00:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T17:00:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T17:00:49Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T17:01:09Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T17:01:29Z,15.3,4
0.5,0441 F100 3817 08,2024-05-03T17:01:49Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T17:02:09Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T17:02:29Z,15.4,4
0.5,0441 F100 3817 08,2024-05-03T17:02:49Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T17:03:09Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T17:03:29Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T17:03:49Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T17:04:09Z,15.5,4
0.5,0441 F100 3817 08,2024-05-03T17:04:29Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T17:04:49Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T17:05:09Z,15.6,4
0.5,0441 F100 3817 08,2024-05-03T17:05:29Z,15.7,4
0.5,0441 F100 3817 08,2024-05-03T17:05:49Z,15.7,4
0.5,0441 F100 3817 08,2024-05-03T17:06:09Z,15.7,4
0.5,0441 F100 3817 08,2024-05-03T17:06:29Z,15.7,4
0.5,0441 F100 3817 08,2024-05-03T17:06:49Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T17:07:09Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T17:07:29Z,15.8,4
0.5,0441 F100 3817 08,2024-05-03T17:07:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:08:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:08:29Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:08:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:09:09Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:09:29Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:09:49Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:10:09Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:10:29Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:10:49Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:11:09Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:11:29Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:11:49Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:12:09Z,16.2,4
0.5,0441 F100 3817 08,2024-05-03T17:12:29Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:12:49Z,16.2,4
0.5,0441 F100 3817 08,2024-05-03T17:13:09Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:13:29Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:13:49Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:14:09Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:14:29Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:14:49Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:15:09Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:15:29Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:15:49Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:16:09Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:16:29Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:16:49Z,15.9,4
0.5,0441 F100 3817 08,2024-05-03T17:17:09Z,16,4
0.5,0441 F100 3817 08,2024-05-03T17:17:29Z,16.1,4
0.5,0441 F100 3817 08,2024-05-03T17:17:49Z,NA,4
0.5,0441 F100 3817 08,2024-05-03T17:18:09Z,NA,4
